name;Review;Weight;Price_before_discount;Discount;price;Timewindow_discount;Origin;Brand;Id;Url;Subcategory;time;Swiss_product;Discount_relative;Price_higher_avg;Last_char_price;Is_last_char_9;main_category;BIO;Date;Word_count;Unit;amount;price per 100g/pice;Weight_unit;Discount_start_date;Discount_end_date;Discount_start_day;Discount_end_day;Discount_duration;Discount_exist;Last_Available_Date;Product_new;Store
Papaya;9.0;pro 1kg |;;;2.89;;Spanien;;80725;https://sortiment.lidl.ch/de/papaya-0080725;Obst;2024-10-30 20:51:01.157397;no;;yes;9;yes;Obst;no;2024-10-30;1;1kg;1000g;0.29;g;;;;;;no;2024-10-29;no;lidl
Papaya;9.0;pro 1kg |;;;2.89;;Spanien;;80725;https://sortiment.lidl.ch/de/papaya-0080725;Obst;2024-10-31 10:28:23.800286;no;;yes;9;yes;Obst;no;2024-10-31;1;1kg;1000g;0.29;g;;;;;;no;2024-10-30;no;lidl
Papaya;9.0;pro 1kg |;;;2.89;;Spanien;;80725;https://sortiment.lidl.ch/de/papaya-0080725;Obst;2024-11-01 09:03:50.881119;no;;yes;9;yes;Obst;no;2024-11-01;1;1kg;1000g;0.29;g;;;;;;no;2024-10-31;no;lidl
Papaya;9.0;pro 1kg |;;;2.89;;Spanien;;80725;https://sortiment.lidl.ch/de/papaya-0080725;Obst;2024-11-03 17:40:10.068931;no;;yes;9;yes;Obst;no;2024-11-03;1;1kg;1000g;0.29;g;;;;;;no;2024-11-01;no;lidl
Papaya;9.0;pro 1kg |;;;2.89;;Spanien;;80725;https://sortiment.lidl.ch/de/papaya-0080725;Obst;2024-11-04 17:18:40.294488;no;;yes;9;yes;Obst;no;2024-11-04;1;1kg;1000g;0.29;g;;;;;;no;2024-11-03;no;lidl
Physalis 100g;8.0;pro 100g |;;;1.19;;Kolumbien;;80735;https://sortiment.lidl.ch/de/physalis-100g-0080735;Obst;2024-10-27 23:06:55.411551;no;;no;9;yes;Obst;no;2024-10-27;2;100g;100g;1.19;g;;;;;;no;;;lidl
Physalis 100g;8.0;pro 100g |;;;1.19;;Kolumbien;;80735;https://sortiment.lidl.ch/de/physalis-100g-0080735;Obst;2024-10-28 18:00:51.015288;no;;no;9;yes;Obst;no;2024-10-28;2;100g;100g;1.19;g;;;;;;no;2024-10-27;no;lidl
Physalis 100g;8.0;pro 100g |;;;1.19;;Kolumbien;;80735;https://sortiment.lidl.ch/de/physalis-100g-0080735;Obst;2024-10-29 19:54:18.207193;no;;no;9;yes;Obst;no;2024-10-29;2;100g;100g;1.19;g;;;;;;no;2024-10-28;no;lidl
Physalis 100g;8.0;pro 100g |;;;1.19;;Kolumbien;;80735;https://sortiment.lidl.ch/de/physalis-100g-0080735;Obst;2024-10-30 20:51:01.157397;no;;no;9;yes;Obst;no;2024-10-30;2;100g;100g;1.19;g;;;;;;no;2024-10-29;no;lidl
Physalis 100g;8.0;pro 100g |;;;1.19;;Kolumbien;;80735;https://sortiment.lidl.ch/de/physalis-100g-0080735;Obst;2024-10-31 10:28:23.800286;no;;no;9;yes;Obst;no;2024-10-31;2;100g;100g;1.19;g;;;;;;no;2024-10-30;no;lidl
Physalis 100g;8.0;pro 100g |;;;1.19;;Kolumbien;;80735;https://sortiment.lidl.ch/de/physalis-100g-0080735;Obst;2024-11-01 09:03:50.881119;no;;no;9;yes;Obst;no;2024-11-01;2;100g;100g;1.19;g;;;;;;no;2024-10-31;no;lidl
Physalis 100g;8.0;pro 100g |;;;1.19;;Kolumbien;;80735;https://sortiment.lidl.ch/de/physalis-100g-0080735;Obst;2024-11-03 17:40:10.068931;no;;no;9;yes;Obst;no;2024-11-03;2;100g;100g;1.19;g;;;;;;no;2024-11-01;no;lidl
Physalis 100g;8.0;pro 100g |;;;1.19;;Kolumbien;;80735;https://sortiment.lidl.ch/de/physalis-100g-0080735;Obst;2024-11-04 17:18:40.294488;no;;no;9;yes;Obst;no;2024-11-04;2;100g;100g;1.19;g;;;;;;no;2024-11-03;no;lidl
Fairtrade Passionsfrucht;27.0;pro Stück |;;;0.49;;Kolumbien;Fairglobe;80747;https://sortiment.lidl.ch/de/fairtrade-passionsfrucht-0080747;Obst;2024-10-27 23:06:55.411551;no;;no;9;yes;Obst;no;2024-10-27;2;Stück;1 Stück;0.49;Stück;;;;;;no;;;lidl
Fairtrade Passionsfrucht;27.0;pro Stück |;;;0.49;;Kolumbien;Fairglobe;80747;https://sortiment.lidl.ch/de/fairtrade-passionsfrucht-0080747;Obst;2024-10-28 18:00:51.015288;no;;no;9;yes;Obst;no;2024-10-28;2;Stück;1 Stück;0.49;Stück;;;;;;no;2024-10-27;no;lidl
Fairtrade Passionsfrucht;27.0;pro Stück |;;;0.49;;Kolumbien;Fairglobe;80747;https://sortiment.lidl.ch/de/fairtrade-passionsfrucht-0080747;Obst;2024-10-29 19:54:18.207193;no;;no;9;yes;Obst;no;2024-10-29;2;Stück;1 Stück;0.49;Stück;;;;;;no;2024-10-28;no;lidl
Fairtrade Passionsfrucht;27.0;pro Stück |;;;0.49;;Kolumbien;Fairglobe;80747;https://sortiment.lidl.ch/de/fairtrade-passionsfrucht-0080747;Obst;2024-10-30 20:51:01.157397;no;;no;9;yes;Obst;no;2024-10-30;2;Stück;1 Stück;0.49;Stück;;;;;;no;2024-10-29;no;lidl
Fairtrade Passionsfrucht;27.0;pro Stück |;;;0.49;;Kolumbien;Fairglobe;80747;https://sortiment.lidl.ch/de/fairtrade-passionsfrucht-0080747;Obst;2024-10-31 10:28:23.800286;no;;no;9;yes;Obst;no;2024-10-31;2;Stück;1 Stück;0.49;Stück;;;;;;no;2024-10-30;no;lidl
Fairtrade Passionsfrucht;27.0;pro Stück |;;;0.49;;Kolumbien;Fairglobe;80747;https://sortiment.lidl.ch/de/fairtrade-passionsfrucht-0080747;Obst;2024-11-01 09:03:50.881119;no;;no;9;yes;Obst;no;2024-11-01;2;Stück;1 Stück;0.49;Stück;;;;;;no;2024-10-31;no;lidl
Fairtrade Passionsfrucht;27.0;pro Stück |;;;0.49;;Kolumbien;Fairglobe;80747;https://sortiment.lidl.ch/de/fairtrade-passionsfrucht-0080747;Obst;2024-11-03 17:40:10.068931;no;;no;9;yes;Obst;no;2024-11-03;2;Stück;1 Stück;0.49;Stück;;;;;;no;2024-11-01;no;lidl
Fairtrade Passionsfrucht;27.0;pro Stück |;;;0.49;;Kolumbien;Fairglobe;80747;https://sortiment.lidl.ch/de/fairtrade-passionsfrucht-0080747;Obst;2024-11-04 17:18:40.294488;no;;no;9;yes;Obst;no;2024-11-04;2;Stück;1 Stück;0.49;Stück;;;;;;no;2024-11-03;no;lidl
Süsskartoffeln;18.0;pro 1kg |;;;1.79;;variabel;;80755;https://sortiment.lidl.ch/de/suesskartoffeln-0080755;Gemüse;2024-10-27 23:06:55.411551;no;;no;9;yes;Gemüse;no;2024-10-27;1;1kg;1000g;0.18;g;;;;;;no;;;lidl
Süsskartoffeln;18.0;pro 1kg |;;;1.79;;variabel;;80755;https://sortiment.lidl.ch/de/suesskartoffeln-0080755;Gemüse;2024-10-28 18:00:51.015288;no;;no;9;yes;Gemüse;no;2024-10-28;1;1kg;1000g;0.18;g;;;;;;no;2024-10-27;no;lidl
Süsskartoffeln;18.0;pro 1kg |;;;1.79;;variabel;;80755;https://sortiment.lidl.ch/de/suesskartoffeln-0080755;Gemüse;2024-10-29 19:54:18.207193;no;;no;9;yes;Gemüse;no;2024-10-29;1;1kg;1000g;0.18;g;;;;;;no;2024-10-28;no;lidl
Süsskartoffeln;18.0;pro 1kg |;;;1.79;;variabel;;80755;https://sortiment.lidl.ch/de/suesskartoffeln-0080755;Gemüse;2024-10-30 20:51:01.157397;no;;no;9;yes;Gemüse;no;2024-10-30;1;1kg;1000g;0.18;g;;;;;;no;2024-10-29;no;lidl
Süsskartoffeln;18.0;pro 1kg |;;;1.79;;variabel;;80755;https://sortiment.lidl.ch/de/suesskartoffeln-0080755;Gemüse;2024-10-31 10:28:23.800286;no;;no;9;yes;Gemüse;no;2024-10-31;1;1kg;1000g;0.18;g;;;;;;no;2024-10-30;no;lidl
Süsskartoffeln;18.0;pro 1kg |;;;1.79;;variabel;;80755;https://sortiment.lidl.ch/de/suesskartoffeln-0080755;Gemüse;2024-11-01 09:03:50.881119;no;;no;9;yes;Gemüse;no;2024-11-01;1;1kg;1000g;0.18;g;;;;;;no;2024-10-31;no;lidl
Süsskartoffeln;18.0;pro 1kg |;;;1.79;;variabel;;80755;https://sortiment.lidl.ch/de/suesskartoffeln-0080755;Gemüse;2024-11-03 17:40:10.068931;no;;no;9;yes;Gemüse;no;2024-11-03;1;1kg;1000g;0.18;g;;;;;;no;2024-11-01;no;lidl
Süsskartoffeln;18.0;pro 1kg |;;;1.79;;variabel;;80755;https://sortiment.lidl.ch/de/suesskartoffeln-0080755;Gemüse;2024-11-04 17:18:40.294488;no;;no;9;yes;Gemüse;no;2024-11-04;1;1kg;1000g;0.18;g;;;;;;no;2024-11-03;no;lidl
Heidelbeeren 400g;59.0;pro 400g | 100g = 1.43 CHF;;;5.69;;variabel;;80818;https://sortiment.lidl.ch/de/heidelbeeren-400g-0080818;Obst;2024-10-27 23:06:55.411551;no;;yes;9;yes;Obst;no;2024-10-27;2;400g;400g;1.42;g;;;;;;no;;;lidl
Heidelbeeren 400g;59.0;pro 400g | 100g = 1.43 CHF;;;5.69;;variabel;;80818;https://sortiment.lidl.ch/de/heidelbeeren-400g-0080818;Obst;2024-10-28 18:00:51.015288;no;;yes;9;yes;Obst;no;2024-10-28;2;400g;400g;1.42;g;;;;;;no;2024-10-27;no;lidl
Heidelbeeren 400g;59.0;pro 400g | 100g = 1.43 CHF;;;5.69;;variabel;;80818;https://sortiment.lidl.ch/de/heidelbeeren-400g-0080818;Obst;2024-10-29 19:54:18.207193;no;;yes;9;yes;Obst;no;2024-10-29;2;400g;400g;1.42;g;;;;;;no;2024-10-28;no;lidl
Heidelbeeren 400g;59.0;pro 400g | 100g = 1.43 CHF;;;5.69;;variabel;;80818;https://sortiment.lidl.ch/de/heidelbeeren-400g-0080818;Obst;2024-10-30 20:51:01.157397;no;;yes;9;yes;Obst;no;2024-10-30;2;400g;400g;1.42;g;;;;;;no;2024-10-29;no;lidl
Heidelbeeren 400g;59.0;pro 400g | 100g = 1.43 CHF;;;5.69;;variabel;;80818;https://sortiment.lidl.ch/de/heidelbeeren-400g-0080818;Obst;2024-10-31 10:28:23.800286;no;;yes;9;yes;Obst;no;2024-10-31;2;400g;400g;1.42;g;;;;;;no;2024-10-30;no;lidl
Heidelbeeren 400g;59.0;pro 400g | 100g = 1.43 CHF;;;5.69;;variabel;;80818;https://sortiment.lidl.ch/de/heidelbeeren-400g-0080818;Obst;2024-11-01 09:03:50.881119;no;;yes;9;yes;Obst;no;2024-11-01;2;400g;400g;1.42;g;;;;;;no;2024-10-31;no;lidl
Heidelbeeren 400g;59.0;pro 400g | 100g = 1.43 CHF;;;5.69;;variabel;;80818;https://sortiment.lidl.ch/de/heidelbeeren-400g-0080818;Obst;2024-11-03 17:40:10.068931;no;;yes;9;yes;Obst;no;2024-11-03;2;400g;400g;1.42;g;;;;;;no;2024-11-01;no;lidl
Heidelbeeren 400g;59.0;pro 400g | 100g = 1.43 CHF;;;5.69;;variabel;;80818;https://sortiment.lidl.ch/de/heidelbeeren-400g-0080818;Obst;2024-11-04 17:18:40.294488;no;;yes;9;yes;Obst;no;2024-11-04;2;400g;400g;1.42;g;;;;;;no;2024-11-03;no;lidl
Heidelbeeren 250g;14.0;pro 250g | 100g = 1.52 CHF;;;3.79;;variabel;;80823;https://sortiment.lidl.ch/de/heidelbeeren-250g-0080823;Obst;2024-10-27 23:06:55.411551;no;;yes;9;yes;Obst;no;2024-10-27;2;250g;250g;1.52;g;;;;;;no;;;lidl
Heidelbeeren 250g;14.0;pro 250g | 100g = 1.52 CHF;;;3.79;;variabel;;80823;https://sortiment.lidl.ch/de/heidelbeeren-250g-0080823;Obst;2024-10-28 18:00:51.015288;no;;yes;9;yes;Obst;no;2024-10-28;2;250g;250g;1.52;g;;;;;;no;2024-10-27;no;lidl
Heidelbeeren 250g;14.0;pro 250g | 100g = 1.52 CHF;;;3.79;;variabel;;80823;https://sortiment.lidl.ch/de/heidelbeeren-250g-0080823;Obst;2024-10-29 19:54:18.207193;no;;yes;9;yes;Obst;no;2024-10-29;2;250g;250g;1.52;g;;;;;;no;2024-10-28;no;lidl
Heidelbeeren 250g;14.0;pro 250g | 100g = 1.52 CHF;;;3.79;;variabel;;80823;https://sortiment.lidl.ch/de/heidelbeeren-250g-0080823;Obst;2024-10-30 20:51:01.157397;no;;yes;9;yes;Obst;no;2024-10-30;2;250g;250g;1.52;g;;;;;;no;2024-10-29;no;lidl
Heidelbeeren 250g;14.0;pro 250g | 100g = 1.52 CHF;;;3.79;;variabel;;80823;https://sortiment.lidl.ch/de/heidelbeeren-250g-0080823;Obst;2024-10-31 10:28:23.800286;no;;yes;9;yes;Obst;no;2024-10-31;2;250g;250g;1.52;g;;;;;;no;2024-10-30;no;lidl
Heidelbeeren 250g;14.0;pro 250g | 100g = 1.52 CHF;;;3.79;;variabel;;80823;https://sortiment.lidl.ch/de/heidelbeeren-250g-0080823;Obst;2024-11-01 09:03:50.881119;no;;yes;9;yes;Obst;no;2024-11-01;2;250g;250g;1.52;g;;;;;;no;2024-10-31;no;lidl
Heidelbeeren 250g;14.0;pro 250g | 100g = 1.52 CHF;;;3.79;;variabel;;80823;https://sortiment.lidl.ch/de/heidelbeeren-250g-0080823;Obst;2024-11-03 17:40:10.068931;no;;yes;9;yes;Obst;no;2024-11-03;2;250g;250g;1.52;g;;;;;;no;2024-11-01;no;lidl
Heidelbeeren 250g;14.0;pro 250g | 100g = 1.52 CHF;;;3.79;;variabel;;80823;https://sortiment.lidl.ch/de/heidelbeeren-250g-0080823;Obst;2024-11-04 17:18:40.294488;no;;yes;9;yes;Obst;no;2024-11-04;2;250g;250g;1.52;g;;;;;;no;2024-11-03;no;lidl
Himbeeren 250g;10.0;pro 250g | 100g = 1.60 CHF;;;3.99;;Spanien;;80838;https://sortiment.lidl.ch/de/himbeeren-250g-0080838;Obst;2024-10-27 23:06:55.411551;no;;yes;9;yes;Obst;no;2024-10-27;2;250g;250g;1.6;g;;;;;;no;;;lidl
Himbeeren 250g;10.0;pro 250g | 100g = 1.60 CHF;;;3.99;;Spanien;;80838;https://sortiment.lidl.ch/de/himbeeren-250g-0080838;Obst;2024-10-28 18:00:51.015288;no;;yes;9;yes;Obst;no;2024-10-28;2;250g;250g;1.6;g;;;;;;no;2024-10-27;no;lidl
Himbeeren 250g;10.0;pro 250g | 100g = 1.60 CHF;;;3.99;;Spanien;;80838;https://sortiment.lidl.ch/de/himbeeren-250g-0080838;Obst;2024-10-29 19:54:18.207193;no;;yes;9;yes;Obst;no;2024-10-29;2;250g;250g;1.6;g;;;;;;no;2024-10-28;no;lidl
Himbeeren 250g;10.0;pro 250g | 100g = 1.60 CHF;;;3.99;;Spanien;;80838;https://sortiment.lidl.ch/de/himbeeren-250g-0080838;Obst;2024-10-30 20:51:01.157397;no;;yes;9;yes;Obst;no;2024-10-30;2;250g;250g;1.6;g;;;;;;no;2024-10-29;no;lidl
Himbeeren 250g;10.0;pro 250g | 100g = 1.60 CHF;;;3.99;;Spanien;;80838;https://sortiment.lidl.ch/de/himbeeren-250g-0080838;Obst;2024-10-31 10:28:23.800286;no;;yes;9;yes;Obst;no;2024-10-31;2;250g;250g;1.6;g;;;;;;no;2024-10-30;no;lidl
Himbeeren 250g;10.0;pro 250g | 100g = 1.60 CHF;;;3.99;;Spanien;;80838;https://sortiment.lidl.ch/de/himbeeren-250g-0080838;Obst;2024-11-01 09:03:50.881119;no;;yes;9;yes;Obst;no;2024-11-01;2;250g;250g;1.6;g;;;;;;no;2024-10-31;no;lidl
Himbeeren 250g;10.0;pro 250g | 100g = 1.60 CHF;;;3.99;;Spanien;;80838;https://sortiment.lidl.ch/de/himbeeren-250g-0080838;Obst;2024-11-03 17:40:10.068931;no;;yes;9;yes;Obst;no;2024-11-03;2;250g;250g;1.6;g;;;;;;no;2024-11-01;no;lidl
Himbeeren 250g;10.0;pro 250g | 100g = 1.60 CHF;;;3.99;;Spanien;;80838;https://sortiment.lidl.ch/de/himbeeren-250g-0080838;Obst;2024-11-04 17:18:40.294488;no;;yes;9;yes;Obst;no;2024-11-04;2;250g;250g;1.6;g;;;;;;no;2024-11-03;no;lidl
Maroni;3.0;pro 1kg |;;;7.9;;Italien;;80915;https://sortiment.lidl.ch/de/maroni-0080915;Obst;2024-10-27 23:06:55.411551;no;;yes;9;yes;Obst;no;2024-10-27;1;1kg;1000g;0.79;g;;;;;;no;;;lidl
Maroni;4.0;pro 1kg |;;;7.9;;Italien;;80915;https://sortiment.lidl.ch/de/maroni-0080915;Obst;2024-10-28 18:00:51.015288;no;;yes;9;yes;Obst;no;2024-10-28;1;1kg;1000g;0.79;g;;;;;;no;2024-10-27;no;lidl
Maroni;4.0;pro 1kg |;;;7.9;;Italien;;80915;https://sortiment.lidl.ch/de/maroni-0080915;Obst;2024-10-29 19:54:18.207193;no;;yes;9;yes;Obst;no;2024-10-29;1;1kg;1000g;0.79;g;;;;;;no;2024-10-28;no;lidl
Maroni;4.0;pro 1kg |;;;7.9;;Italien;;80915;https://sortiment.lidl.ch/de/maroni-0080915;Obst;2024-10-30 20:51:01.157397;no;;yes;9;yes;Obst;no;2024-10-30;1;1kg;1000g;0.79;g;;;;;;no;2024-10-29;no;lidl
Maroni;4.0;pro 1kg |;;;7.9;;Italien;;80915;https://sortiment.lidl.ch/de/maroni-0080915;Obst;2024-10-31 10:28:23.800286;no;;yes;9;yes;Obst;no;2024-10-31;1;1kg;1000g;0.79;g;;;;;;no;2024-10-30;no;lidl
Maroni;4.0;pro 1kg |;;;7.9;;Italien;;80915;https://sortiment.lidl.ch/de/maroni-0080915;Obst;2024-11-01 09:03:50.881119;no;;yes;9;yes;Obst;no;2024-11-01;1;1kg;1000g;0.79;g;;;;;;no;2024-10-31;no;lidl
Maroni;4.0;pro 1kg |;;;7.9;;Italien;;80915;https://sortiment.lidl.ch/de/maroni-0080915;Obst;2024-11-03 17:40:10.068931;no;;yes;9;yes;Obst;no;2024-11-03;1;1kg;1000g;0.79;g;;;;;;no;2024-11-01;no;lidl
Maroni;4.0;pro 1kg |;;;7.9;;Italien;;80915;https://sortiment.lidl.ch/de/maroni-0080915;Obst;2024-11-04 17:18:40.294488;no;;yes;9;yes;Obst;no;2024-11-04;1;1kg;1000g;0.79;g;;;;;;no;2024-11-03;no;lidl
Fairtrade Bio Bananen;21.0;pro 1kg |;;;2.69;;variabel;Fairglobe;81510;https://sortiment.lidl.ch/de/fairtrade-bio-bananen-0081510;Obst;2024-10-27 23:06:55.411551;no;;yes;9;yes;Obst;yes;2024-10-27;3;1kg;1000g;0.27;g;;;;;;no;;;lidl
Fairtrade Bio Bananen;22.0;pro 1kg |;;;2.69;;variabel;Fairglobe;81510;https://sortiment.lidl.ch/de/fairtrade-bio-bananen-0081510;Obst;2024-10-28 18:00:51.015288;no;;yes;9;yes;Obst;yes;2024-10-28;3;1kg;1000g;0.27;g;;;;;;no;2024-10-27;no;lidl
Fairtrade Bio Bananen;22.0;pro 1kg |;;;2.69;;variabel;Fairglobe;81510;https://sortiment.lidl.ch/de/fairtrade-bio-bananen-0081510;Obst;2024-10-29 19:54:18.207193;no;;yes;9;yes;Obst;yes;2024-10-29;3;1kg;1000g;0.27;g;;;;;;no;2024-10-28;no;lidl
Fairtrade Bio Bananen;22.0;pro 1kg |;;;2.69;;variabel;Fairglobe;81510;https://sortiment.lidl.ch/de/fairtrade-bio-bananen-0081510;Obst;2024-10-30 20:51:01.157397;no;;yes;9;yes;Obst;yes;2024-10-30;3;1kg;1000g;0.27;g;;;;;;no;2024-10-29;no;lidl
Fairtrade Bio Bananen;22.0;pro 1kg |;;;2.69;;variabel;Fairglobe;81510;https://sortiment.lidl.ch/de/fairtrade-bio-bananen-0081510;Obst;2024-10-31 10:28:23.800286;no;;yes;9;yes;Obst;yes;2024-10-31;3;1kg;1000g;0.27;g;;;;;;no;2024-10-30;no;lidl
Fairtrade Bio Bananen;22.0;pro 1kg |;;;2.69;;variabel;Fairglobe;81510;https://sortiment.lidl.ch/de/fairtrade-bio-bananen-0081510;Obst;2024-11-01 09:03:50.881119;no;;yes;9;yes;Obst;yes;2024-11-01;3;1kg;1000g;0.27;g;;;;;;no;2024-10-31;no;lidl
Fairtrade Bio Bananen;22.0;pro 1kg |;;;2.69;;variabel;Fairglobe;81510;https://sortiment.lidl.ch/de/fairtrade-bio-bananen-0081510;Obst;2024-11-03 17:40:10.068931;no;;yes;9;yes;Obst;yes;2024-11-03;3;1kg;1000g;0.27;g;;;;;;no;2024-11-01;no;lidl
Fairtrade Bio Bananen;22.0;pro 1kg |;;;2.69;;variabel;Fairglobe;81510;https://sortiment.lidl.ch/de/fairtrade-bio-bananen-0081510;Obst;2024-11-04 17:18:40.294488;no;;yes;9;yes;Obst;yes;2024-11-04;3;1kg;1000g;0.27;g;;;;;;no;2024-11-03;no;lidl
Bio Clementinen 500g;4.0;pro 500g | 1Kg = 2.90 CHF;;;1.45;;Spanien;BIO Organic;81520;https://sortiment.lidl.ch/de/bio-clementinen-500g-0081520;Obst;2024-10-28 18:00:51.015288;no;;no;5;no;Obst;yes;2024-10-28;3;500g;500g;0.29;g;;;;;;no;;yes;lidl
Bio Clementinen 500g;4.0;pro 500g | 1Kg = 2.90 CHF;;;1.45;;Spanien;BIO Organic;81520;https://sortiment.lidl.ch/de/bio-clementinen-500g-0081520;Obst;2024-10-29 19:54:18.207193;no;;no;5;no;Obst;yes;2024-10-29;3;500g;500g;0.29;g;;;;;;no;2024-10-28;no;lidl
Bio Clementinen 500g;4.0;pro 500g | 1Kg = 2.90 CHF;;;1.45;;Spanien;BIO Organic;81520;https://sortiment.lidl.ch/de/bio-clementinen-500g-0081520;Obst;2024-10-30 20:51:01.157397;no;;no;5;no;Obst;yes;2024-10-30;3;500g;500g;0.29;g;;;;;;no;2024-10-29;no;lidl
Bio Clementinen 500g;4.0;pro 500g | 1Kg = 2.90 CHF;;;1.45;;Spanien;BIO Organic;81520;https://sortiment.lidl.ch/de/bio-clementinen-500g-0081520;Obst;2024-10-31 10:28:23.800286;no;;no;5;no;Obst;yes;2024-10-31;3;500g;500g;0.29;g;;;;;;no;2024-10-30;no;lidl
Bio Clementinen 500g;4.0;pro 500g | 1Kg = 2.90 CHF;;;1.45;;Spanien;BIO Organic;81520;https://sortiment.lidl.ch/de/bio-clementinen-500g-0081520;Obst;2024-11-01 09:03:50.881119;no;;no;5;no;Obst;yes;2024-11-01;3;500g;500g;0.29;g;;;;;;no;2024-10-31;no;lidl
Bio Clementinen 500g;4.0;pro 500g | 1Kg = 2.90 CHF;;;1.45;;Spanien;BIO Organic;81520;https://sortiment.lidl.ch/de/bio-clementinen-500g-0081520;Obst;2024-11-03 17:40:10.068931;no;;no;5;no;Obst;yes;2024-11-03;3;500g;500g;0.29;g;;;;;;no;2024-11-01;no;lidl
Bio Clementinen 500g;4.0;pro 500g | 1Kg = 2.90 CHF;;;1.45;;Spanien;BIO Organic;81520;https://sortiment.lidl.ch/de/bio-clementinen-500g-0081520;Obst;2024-11-04 17:18:40.294488;no;;no;5;no;Obst;yes;2024-11-04;3;500g;500g;0.29;g;;;;;;no;2024-11-03;no;lidl
Bio Orangen 1kg;4.0;pro 1kg |;;;3.79;;variabel;BIO Organic;81532;https://sortiment.lidl.ch/de/bio-orangen-1kg-0081532;Obst;2024-10-27 23:06:55.411551;no;;yes;9;yes;Obst;yes;2024-10-27;3;1kg;1000g;0.38;g;;;;;;no;;;lidl
Bio Orangen 1kg;4.0;pro 1kg |;;;3.79;;variabel;BIO Organic;81532;https://sortiment.lidl.ch/de/bio-orangen-1kg-0081532;Obst;2024-10-28 18:00:51.015288;no;;yes;9;yes;Obst;yes;2024-10-28;3;1kg;1000g;0.38;g;;;;;;no;2024-10-27;no;lidl
Bio Orangen 1kg;4.0;pro 1kg |;;;3.79;;variabel;BIO Organic;81532;https://sortiment.lidl.ch/de/bio-orangen-1kg-0081532;Obst;2024-10-29 19:54:18.207193;no;;yes;9;yes;Obst;yes;2024-10-29;3;1kg;1000g;0.38;g;;;;;;no;2024-10-28;no;lidl
Bio Orangen 1kg;4.0;pro 1kg |;;;3.69;;variabel;BIO Organic;81532;https://sortiment.lidl.ch/de/bio-orangen-1kg-0081532;Obst;2024-10-30 20:51:01.157397;no;;yes;9;yes;Obst;yes;2024-10-30;3;1kg;1000g;0.37;g;;;;;;no;2024-10-29;no;lidl
Bio Orangen 1kg;4.0;pro 1kg |;;;3.69;;variabel;BIO Organic;81532;https://sortiment.lidl.ch/de/bio-orangen-1kg-0081532;Obst;2024-10-31 10:28:23.800286;no;;yes;9;yes;Obst;yes;2024-10-31;3;1kg;1000g;0.37;g;;;;;;no;2024-10-30;no;lidl
Bio Orangen 1kg;4.0;pro 1kg |;;;3.69;;variabel;BIO Organic;81532;https://sortiment.lidl.ch/de/bio-orangen-1kg-0081532;Obst;2024-11-01 09:03:50.881119;no;;yes;9;yes;Obst;yes;2024-11-01;3;1kg;1000g;0.37;g;;;;;;no;2024-10-31;no;lidl
Bio Orangen 1kg;4.0;pro 1kg |;;;3.69;;variabel;BIO Organic;81532;https://sortiment.lidl.ch/de/bio-orangen-1kg-0081532;Obst;2024-11-03 17:40:10.068931;no;;yes;9;yes;Obst;yes;2024-11-03;3;1kg;1000g;0.37;g;;;;;;no;2024-11-01;no;lidl
Bio Orangen 1kg;4.0;pro 1kg |;;;3.69;;variabel;BIO Organic;81532;https://sortiment.lidl.ch/de/bio-orangen-1kg-0081532;Obst;2024-11-04 17:18:40.294488;no;;yes;9;yes;Obst;yes;2024-11-04;3;1kg;1000g;0.37;g;;;;;;no;2024-11-03;no;lidl
Bio Zitronen;42.0;pro Stück |;;;0.49;;Spanien;BIO Organic;81536;https://sortiment.lidl.ch/de/bio-zitronen-0081536;Obst;2024-10-27 23:06:55.411551;no;;no;9;yes;Obst;yes;2024-10-27;2;Stück;1 Stück;0.49;Stück;;;;;;no;;;lidl
Bio Zitronen;42.0;pro Stück |;;;0.49;;Spanien;BIO Organic;81536;https://sortiment.lidl.ch/de/bio-zitronen-0081536;Obst;2024-10-28 18:00:51.015288;no;;no;9;yes;Obst;yes;2024-10-28;2;Stück;1 Stück;0.49;Stück;;;;;;no;2024-10-27;no;lidl
Bio Zitronen;42.0;pro Stück |;;;0.49;;Spanien;BIO Organic;81536;https://sortiment.lidl.ch/de/bio-zitronen-0081536;Obst;2024-10-29 19:54:18.207193;no;;no;9;yes;Obst;yes;2024-10-29;2;Stück;1 Stück;0.49;Stück;;;;;;no;2024-10-28;no;lidl
Bio Zitronen;42.0;pro Stück |;;;0.49;;Spanien;BIO Organic;81536;https://sortiment.lidl.ch/de/bio-zitronen-0081536;Obst;2024-10-30 20:51:01.157397;no;;no;9;yes;Obst;yes;2024-10-30;2;Stück;1 Stück;0.49;Stück;;;;;;no;2024-10-29;no;lidl
Bio Zitronen;42.0;pro Stück |;;;0.49;;Spanien;BIO Organic;81536;https://sortiment.lidl.ch/de/bio-zitronen-0081536;Obst;2024-10-31 10:28:23.800286;no;;no;9;yes;Obst;yes;2024-10-31;2;Stück;1 Stück;0.49;Stück;;;;;;no;2024-10-30;no;lidl
Bio Zitronen;42.0;pro Stück |;;;0.49;;Spanien;BIO Organic;81536;https://sortiment.lidl.ch/de/bio-zitronen-0081536;Obst;2024-11-01 09:03:50.881119;no;;no;9;yes;Obst;yes;2024-11-01;2;Stück;1 Stück;0.49;Stück;;;;;;no;2024-10-31;no;lidl
