Title;Review;Weight;Price_before_discount;Discount;Price;Date;Origin;Brand;Id;Url;Subcategory;Date_collecting_data
Stangenbohnen 500g;;pro 500g | 1Kg = 4.70 CHF;;;2.35;;Herkunft: variabel;;Artikelnr.: 82327;https://sortiment.lidl.ch/de/stangenbohnen-500g-0082327;Gemüse;2024-10-27 23:06:55.411551
Spinat 500g;;pro 500g | 1Kg = 6.98 CHF;;;3.49;;Herkunft: Schweiz;;Artikelnr.: 82319;https://sortiment.lidl.ch/de/spinat-500g-0082319;Gemüse;2024-10-27 23:06:55.411551
Radieschen 250g;;pro Stück |;;;1.49;;Herkunft: Schweiz;;Artikelnr.: 82275;https://sortiment.lidl.ch/de/radieschen-250g-0082275;Gemüse;2024-10-27 23:06:55.411551
Stangenlauch;;pro 1kg |;;;4.49;;Herkunft: Schweiz;;Artikelnr.: 82255;https://sortiment.lidl.ch/de/stangenlauch-0082255;Gemüse;2024-10-27 23:06:55.411551
Snack Gurken 250g;16.0;pro 250g | 100g = 0.80 CHF;;;1.99;;Herkunft: variabel;Kids Snack;Artikelnr.: 82241;https://sortiment.lidl.ch/de/snack-gurken-250g-0082241;Gemüse;2024-10-27 23:06:55.411551
Buschbohnen 500g;;pro 500g | 1Kg = 7.18 CHF;;;3.59;;Herkunft: Schweiz;;Artikelnr.: 82212;https://sortiment.lidl.ch/de/buschbohnen-500g-0082212;Gemüse;2024-10-27 23:06:55.411551
Bio Zwiebeln 500g;1.0;pro 500g | 1Kg = 4.58 CHF;;;2.29;;Herkunft: Schweiz;BIO Organic;Artikelnr.: 84665;https://sortiment.lidl.ch/de/bio-zwiebeln-500g-0084665;Gemüse;2024-10-27 23:06:55.411551
Kartoffeln 2kg;;pro 2kg | 1Kg = 1.16 CHF;;;2.32;;Herkunft: Schweiz;;Artikelnr.: 83244;https://sortiment.lidl.ch/de/kartoffeln-2kg-0083244;Gemüse;2024-10-27 23:06:55.411551
Bio Kartoffeln mehligkochend 1kg;;pro 1kg |;;;2.65;;Herkunft: Schweiz;BIO Organic;Artikelnr.: 84669;https://sortiment.lidl.ch/de/bio-kartoffeln-mehligkochend-1kg-0084669;Gemüse;2024-10-27 23:06:55.411551
Bio Kartoffeln festkochend 1kg;;pro 1kg |;;;2.65;;Herkunft: Schweiz;BIO Organic;Artikelnr.: 84660;https://sortiment.lidl.ch/de/bio-kartoffeln-festkochend-1kg-0084660;Gemüse;2024-10-27 23:06:55.411551
Zwiebeln rot 1kg;11.0;pro 1kg |;;;1.79;;Herkunft: variabel;Terra Natura;Artikelnr.: 83352;https://sortiment.lidl.ch/de/zwiebeln-rot-1kg-0083352;Gemüse;2024-10-27 23:06:55.411551
Zwiebeln 2kg;;pro 2kg | 1Kg = 1.48 CHF;;;2.95;;Herkunft: Schweiz;Terra Natura;Artikelnr.: 83333;https://sortiment.lidl.ch/de/zwiebeln-2kg-0083333;Gemüse;2024-10-27 23:06:55.411551
Zwiebeln gelb;;pro 1kg |;;;1.59;;Herkunft: Schweiz;Terra Natura;Artikelnr.: 83325;https://sortiment.lidl.ch/de/zwiebeln-gelb-0083325;Gemüse;2024-10-27 23:06:55.411551
Baked Potatoes 5kg;5.0;pro 5kg | 1Kg = 1.12 CHF;;;5.6;;Herkunft: Schweiz;;Artikelnr.: 83318;https://sortiment.lidl.ch/de/baked-potatoes-5kg-0083318;Gemüse;2024-10-27 23:06:55.411551
Kartoffeln Raclette 1kg;1.0;pro 1kg |;;;1.49;;Herkunft: Schweiz;;Artikelnr.: 83222;https://sortiment.lidl.ch/de/kartoffeln-raclette-1kg-0083222;Gemüse;2024-10-27 23:06:55.411551
Kartoffeln Les Royales;;pro 1kg |;;;1.39;;Herkunft: Schweiz;;Artikelnr.: 83215;https://sortiment.lidl.ch/de/kartoffeln-les-royales-0083215;Gemüse;2024-10-27 23:06:55.411551
Bio Gartenkräuter;6.0;pro Stück |;;;1.99;;Herkunft: variabel;BIO Organic;Artikelnr.: 84647;https://sortiment.lidl.ch/de/bio-gartenkraeuter-0084647;Gemüse;2024-10-27 23:06:55.411551
Champignons weiss 400g;7.0;pro 400g | 100g = 0.40 CHF;;;1.59;;Herkunft: variabel;;Artikelnr.: 83017;https://sortiment.lidl.ch/de/champignons-weiss-400g-0083017;Gemüse;2024-10-27 23:06:55.411551
Champignons weiss 250g;16.0;pro 250g | 100g = 0.68 CHF;;;1.69;;Herkunft: variabel;;Artikelnr.: 83015;https://sortiment.lidl.ch/de/champignons-weiss-250g-0083015;Gemüse;2024-10-27 23:06:55.411551
Zuckermais gekocht 400g;2.0;pro 400g | 100g = 0.38 CHF;;;1.49;;Herkunft: Spanien;;Artikelnr.: 82864;https://sortiment.lidl.ch/de/zuckermais-gekocht-400g-0082864;Gemüse;2024-10-27 23:06:55.411551
Bio Muskat Kürbis;;pro 1kg |;;;3.99;;Herkunft: Schweiz;BIO Organic;Artikelnr.: 84677;https://sortiment.lidl.ch/de/bio-muskat-kuerbis-0084677;Gemüse;2024-10-27 23:06:55.411551
BIO Organic Bio Randen;;pro 1kg |;;;3.99;;Herkunft: Schweiz;BIO Organic;Artikelnr.: 84634;https://sortiment.lidl.ch/de/bio-organic-bio-randen-0084634;Gemüse;2024-10-27 23:06:55.411551
Bio Pastinaken 500g;;pro 500g | 1Kg = 3.98 CHF;;;1.99;;Herkunft: variabel;BIO Organic;Artikelnr.: 84626;https://sortiment.lidl.ch/de/bio-pastinaken-500g-0084626;Gemüse;2024-10-27 23:06:55.411551
Bio Rüebli 1kg;5.0;pro 1kg |;3.29;-39%;2.0;24.10. - 30.10.;Herkunft: Schweiz;BIO Organic;Artikelnr.: 84611;https://sortiment.lidl.ch/de/bio-rueebli-1kg-0084611;Gemüse;2024-10-27 23:06:55.411551
Bio Zuckermais 350g;;pro 350g | 100g = 0.86 CHF;;;2.99;;Herkunft: Schweiz;BIO Organic;Artikelnr.: 84592;https://sortiment.lidl.ch/de/bio-zuckermais-350g-0084592;Gemüse;2024-10-27 23:06:55.411551
BIO Stangen-Sellerie 500g;2.0;pro 500g | 1Kg = 6.98 CHF;;;3.49;;Herkunft: Schweiz;BIO Organic;Artikelnr.: 84458;https://sortiment.lidl.ch/de/bio-stangen-sellerie-500g-0084458;Gemüse;2024-10-27 23:06:55.411551
Rüebli Terra Natura 2,5kg;;pro 2,5kg | 1Kg = 1.60 CHF;;;3.99;;Herkunft: Schweiz;;Artikelnr.: 83670;https://sortiment.lidl.ch/de/rueebli-terra-natura-2-5kg-0083670;Gemüse;2024-10-27 23:06:55.411551
Kürbis Hokkaido;;pro 1kg |;;;2.79;;Herkunft: Schweiz;;Artikelnr.: 82840;https://sortiment.lidl.ch/de/kuerbis-hokkaido-0082840;Gemüse;2024-10-27 23:06:55.411551
Knollen-Sellerie;;pro 1kg |;;;2.49;;Herkunft: Schweiz;;Artikelnr.: 82720;https://sortiment.lidl.ch/de/knollen-sellerie-0082720;Gemüse;2024-10-27 23:06:55.411551
Knoblauch 200g;;pro 200g | 100g = 0.40 CHF;;;0.79;;Herkunft: Spanien;;Artikelnr.: 82711;https://sortiment.lidl.ch/de/knoblauch-200g-0082711;Gemüse;2024-10-27 23:06:55.411551
Kürbis Halloween;;pro Stück |;;;4.99;;Herkunft: Deutschland;;Artikelnr.: 82696;https://sortiment.lidl.ch/de/kuerbis-halloween-0082696;Gemüse;2024-10-27 23:06:55.411551
Bio Peperoni Mix 400g;7.0;pro 400g | 100g = 0.45 CHF;;;1.79;;Herkunft: variabel;BIO Organic;Artikelnr.: 84587;https://sortiment.lidl.ch/de/bio-peperoni-mix-400g-0084587;Gemüse;2024-10-27 23:06:55.411551
Peperoncini Mix 100g;11.0;pro 100g |;;;0.85;;Herkunft: variabel;;Artikelnr.: 82660;https://sortiment.lidl.ch/de/peperoncini-mix-100g-0082660;Gemüse;2024-10-27 23:06:55.411551
Spitzpeperoni rot 500g;11.0;pro 500g | 1Kg = 1.98 CHF;1.59;-37%;0.99;24.10. - 30.10.;Herkunft: variabel;;Artikelnr.: 82637;https://sortiment.lidl.ch/de/spitzpeperoni-rot-500g-0082637;Gemüse;2024-10-27 23:06:55.411551
Peperoni rot;2.0;pro 1kg |;;;2.79;;Herkunft: variabel;;Artikelnr.: 82615;https://sortiment.lidl.ch/de/peperoni-rot-0082615;Gemüse;2024-10-27 23:06:55.411551
Peperoni Mix 500g;78.0;pro 500g | 1Kg = 2.00 CHF;1.29;-22%;1.0;25.10. - 27.10.;Herkunft: variabel;;Artikelnr.: 82586;https://sortiment.lidl.ch/de/peperoni-mix-500g-0082586;Gemüse;2024-10-27 23:06:55.411551
Spitzpeperoni gelb 500g;1.0;pro 500g | 1Kg = 3.18 CHF;;;1.59;;Herkunft: variabel;;Artikelnr.: 82541;https://sortiment.lidl.ch/de/spitzpeperoni-gelb-500g-0082541;Gemüse;2024-10-27 23:06:55.411551
Ebly Zartweizen;;pro 1kg |;;;7.49;;;Ebly;Artikelnr.: 8998;https://sortiment.lidl.ch/de/ebly-zartweizen-0008998;Hülsenfrüchte;2024-10-28 18:00:51.015288
Solomania Dörrbohnen;;pro 100g |;;;4.79;;;Solomania;Artikelnr.: 5103950;https://sortiment.lidl.ch/de/solomania-doerrbohnen-5103950;Hülsenfrüchte;2024-10-28 18:00:51.015288
Bio Quinoa tricolore;;pro 400g | 100g = 0.89 CHF;;;3.55;;;Crownfild;Artikelnr.: 119437;https://sortiment.lidl.ch/de/bio-quinoa-tricolore-0119437;Hülsenfrüchte;2024-10-28 18:00:51.015288
Bio Hülsenfrüchte;1.0;pro 500g | 100g = 0.46 CHF;;;2.29;;diverse Sorten;Golden Sun;Artikelnr.: 119562;https://sortiment.lidl.ch/de/bio-huelsenfruechte-0119562;Hülsenfrüchte;2024-10-28 18:00:51.015288
Liebling der Apfelkönigin;6.0;pro 6Stk. | 1 Stk = 0.44 CHF;;;2.59;;Herkunft: Schweiz;;Artikelnr.: 80224;https://sortiment.lidl.ch/de/liebling-der-apfelkoenigin-0080224;Obst;2024-10-28 18:00:51.015288
Zitronen 500g;37.0;pro 500g | 1Kg = 1.86 CHF;;;0.93;;Herkunft: variabel;;Artikelnr.: 80170;https://sortiment.lidl.ch/de/zitronen-500g-0080170;Obst;2024-10-28 18:00:51.015288
Heidelbeeren 400g;59.0;pro 400g | 100g = 1.43 CHF;;;5.69;;Herkunft: variabel;;Artikelnr.: 80818;https://sortiment.lidl.ch/de/heidelbeeren-400g-0080818;Obst;2024-10-28 18:00:51.015288
Bio Birnen 500g;;pro 500g | 1Kg = 5.98 CHF;;;2.99;;Herkunft: Schweiz;BIO Organic;Artikelnr.: 81580;https://sortiment.lidl.ch/de/bio-birnen-500g-0081580;Obst;2024-10-28 18:00:51.015288
Trauben hell kernlos 700g;;pro 700g | 1Kg = 4.28 CHF;;;2.99;;Herkunft: variabel;;Artikelnr.: 80506;https://sortiment.lidl.ch/de/trauben-hell-kernlos-700g-0080506;Obst;2024-10-28 18:00:51.015288
Äpfel rot 1,5kg;65.0;pro 1,5kg | 1Kg = 2.80 CHF;;;4.19;;Herkunft: Schweiz;;Artikelnr.: 80229;https://sortiment.lidl.ch/de/aepfel-rot-1-5kg-0080229;Obst;2024-10-28 18:00:51.015288
Bio Kiwi Gold 500g;5.0;pro 500g | 1Kg = 6.98 CHF;;;3.49;;Herkunft: Italien;BIO Organic;Artikelnr.: 81722;https://sortiment.lidl.ch/de/bio-kiwi-gold-500g-0081722;Obst;2024-10-28 18:00:51.015288
Äpfel rot;4.0;pro 1kg |;;;2.89;;Herkunft: Schweiz;;Artikelnr.: 80220;https://sortiment.lidl.ch/de/aepfel-rot-0080220;Obst;2024-10-28 18:00:51.015288
Orangen;3.0;pro 1kg |;;;1.99;;Herkunft: Spanien;;Artikelnr.: 80135;https://sortiment.lidl.ch/de/orangen-0080135;Obst;2024-10-28 18:00:51.015288
Kaki 1kg;;pro 1kg |;;;2.49;;Herkunft: Spanien;;Artikelnr.: 80660;https://sortiment.lidl.ch/de/kaki-1kg-0080660;Obst;2024-10-28 18:00:51.015288
Avocado ready to eat;49.0;pro Stück |;;;1.25;;Herkunft: variabel;Rainforest Alliance;Artikelnr.: 80616;https://sortiment.lidl.ch/de/avocado-ready-to-eat-0080616;Obst;2024-10-28 18:00:51.015288
Mango;13.0;pro Stück |;;;1.95;;Herkunft: Spanien;Rainforest Alliance;Artikelnr.: 80711;https://sortiment.lidl.ch/de/mango-0080711;Obst;2024-10-28 18:00:51.015288
BIO Mango;;pro Stück |;;;2.49;;Herkunft: Spanien;BIO Organic;Artikelnr.: 81850;https://sortiment.lidl.ch/de/bio-mango-0081850;Obst;2024-10-28 18:00:51.015288
Bio Avocado;144.0;pro Stück |;;;1.29;;Herkunft: variabel;BIO Organic;Artikelnr.: 81671;https://sortiment.lidl.ch/de/bio-avocado-0081671;Obst;2024-10-28 18:00:51.015288
Fairtrade Passionsfrucht;27.0;pro Stück |;;;0.49;;Herkunft: Kolumbien;Fairglobe;Artikelnr.: 80747;https://sortiment.lidl.ch/de/fairtrade-passionsfrucht-0080747;Obst;2024-10-28 18:00:51.015288
Physalis 100g;8.0;pro 100g |;;;1.19;;Herkunft: Kolumbien;;Artikelnr.: 80735;https://sortiment.lidl.ch/de/physalis-100g-0080735;Obst;2024-10-28 18:00:51.015288
Papaya;9.0;pro 1kg |;;;2.89;;Herkunft: Spanien;;Artikelnr.: 80725;https://sortiment.lidl.ch/de/papaya-0080725;Obst;2024-10-28 18:00:51.015288
Kokosnuss;1.0;pro Stück |;;;0.99;;Herkunft: variabel;;Artikelnr.: 80696;https://sortiment.lidl.ch/de/kokosnuss-0080696;Obst;2024-10-28 18:00:51.015288
Kiwi Gold 3 Stück;8.0;pro 3 Stück |;;;1.99;;Herkunft: variabel;;Artikelnr.: 80690;https://sortiment.lidl.ch/de/kiwi-gold-3-stueck-0080690;Obst;2024-10-28 18:00:51.015288
Kiwi;39.0;pro Stück |;;;0.59;;Herkunft: Italien;;Artikelnr.: 80676;https://sortiment.lidl.ch/de/kiwi-0080676;Obst;2024-10-28 18:00:51.015288
Kaktusfeigen 500g;1.0;pro 500g | 1Kg = 2.70 CHF;;;1.35;;Herkunft: Italien;;Artikelnr.: 80666;https://sortiment.lidl.ch/de/kaktusfeigen-500g-0080666;Obst;2024-10-28 18:00:51.015288
Kaki;;pro Stück |;;;0.69;;Herkunft: Spanien;;Artikelnr.: 80656;https://sortiment.lidl.ch/de/kaki-0080656;Obst;2024-10-28 18:00:51.015288
Granatapfel;6.0;pro Stück |;;;1.05;;Herkunft: variabel;;Artikelnr.: 80646;https://sortiment.lidl.ch/de/granatapfel-0080646;Obst;2024-10-28 18:00:51.015288
Avocado 700g;9.0;pro 700g | 1Kg = 3.56 CHF;;;2.49;;Herkunft: variabel;Rainforest Alliance;Artikelnr.: 80619;https://sortiment.lidl.ch/de/avocado-700g-0080619;Obst;2024-10-28 18:00:51.015288
Ananas Extra sweet;15.0;pro Stück |;;;2.29;;Herkunft: variabel;Rainforest Alliance;Artikelnr.: 80611;https://sortiment.lidl.ch/de/ananas-extra-sweet-0080611;Obst;2024-10-28 18:00:51.015288
Grapefruit;8.0;pro Stück |;;;0.79;;Herkunft: variabel;;Artikelnr.: 80041;https://sortiment.lidl.ch/de/grapefruit-0080041;Obst;2024-10-28 18:00:51.015288
Bio Clementinen 500g;4.0;pro 500g | 1Kg = 2.90 CHF;;;1.45;;Herkunft: Spanien;BIO Organic;Artikelnr.: 81520;https://sortiment.lidl.ch/de/bio-clementinen-500g-0081520;Obst;2024-10-28 18:00:51.015288
Clementinen;4.0;pro 1kg |;2.29;-34%;1.49;24.10. - 30.10.;Herkunft: variabel;;Artikelnr.: 80085;https://sortiment.lidl.ch/de/clementinen-0080085;Obst;2024-10-28 18:00:51.015288
Bio Zitronen;42.0;pro Stück |;;;0.49;;Herkunft: Spanien;BIO Organic;Artikelnr.: 81536;https://sortiment.lidl.ch/de/bio-zitronen-0081536;Obst;2024-10-28 18:00:51.015288
Bio Orangen 1kg;4.0;pro 1kg |;;;3.79;;Herkunft: variabel;BIO Organic;Artikelnr.: 81532;https://sortiment.lidl.ch/de/bio-orangen-1kg-0081532;Obst;2024-10-28 18:00:51.015288
Fairtrade Limette;79.0;pro Stück |;;;0.49;;Herkunft: Siehe Packung;Fairglobe;Artikelnr.: 80179;https://sortiment.lidl.ch/de/fairtrade-limette-0080179;Obst;2024-10-28 18:00:51.015288
Zitrone;33.0;pro Stück |;;;0.39;;Herkunft: variabel;;Artikelnr.: 80161;https://sortiment.lidl.ch/de/zitrone-0080161;Obst;2024-10-28 18:00:51.015288
Orangen 2kg;3.0;pro 2kg | 1Kg = 1.50 CHF;;;2.99;;Herkunft: variabel;;Artikelnr.: 80142;https://sortiment.lidl.ch/de/orangen-2kg-0080142;Obst;2024-10-28 18:00:51.015288
Orangen 1,5kg;1.0;pro 1.5kg | 1Kg = 1.50 CHF;;;2.25;;Herkunft: variabel;;Artikelnr.: 80141;https://sortiment.lidl.ch/de/orangen-1-5kg-0080141;Obst;2024-10-28 18:00:51.015288
Clementinen 2,3kg;;pro 2,3kg | 1Kg = 1.74 CHF;;;3.99;;Herkunft: Spanien;;Artikelnr.: 80092;https://sortiment.lidl.ch/de/clementinen-2-3kg-0080092;Obst;2024-10-28 18:00:51.015288
Clementinen 1kg;;pro 1kg |;;;1.79;;Herkunft: Spanien;;Artikelnr.: 80088;https://sortiment.lidl.ch/de/clementinen-1kg-0080088;Obst;2024-10-28 18:00:51.015288
Honigpomelo;2.0;pro Stück |;;;2.99;;Herkunft: variabel;;Artikelnr.: 80056;https://sortiment.lidl.ch/de/honigpomelo-0080056;Obst;2024-10-28 18:00:51.015288
Bio Heidelbeeren 125g;;pro 125g | 100g = 2.00 CHF;;;2.49;;Herkunft: variabel;BIO Organic;Artikelnr.: 81685;https://sortiment.lidl.ch/de/bio-heidelbeeren-125g-0081685;Obst;2024-10-28 18:00:51.015288
Himbeeren 250g;10.0;pro 250g | 100g = 1.60 CHF;;;3.99;;Herkunft: Spanien;;Artikelnr.: 80838;https://sortiment.lidl.ch/de/himbeeren-250g-0080838;Obst;2024-10-28 18:00:51.015288
Heidelbeeren 250g;14.0;pro 250g | 100g = 1.52 CHF;;;3.79;;Herkunft: variabel;;Artikelnr.: 80823;https://sortiment.lidl.ch/de/heidelbeeren-250g-0080823;Obst;2024-10-28 18:00:51.015288
Pflaumen 1kg;;pro 1kg |;;;2.69;;Herkunft: variabel;;Artikelnr.: 80417;https://sortiment.lidl.ch/de/pflaumen-1kg-0080417;Obst;2024-10-28 18:00:51.015288
Bio Äpfel rot 500g;1.0;pro 500g | 1Kg = 5.70 CHF;;;2.85;;Herkunft: Schweiz;BIO Organic;Artikelnr.: 81560;https://sortiment.lidl.ch/de/bio-aepfel-rot-500g-0081560;Obst;2024-10-28 18:00:51.015288
Nashi Birnen;7.0;pro Stück |;;;0.99;;Herkunft: China;;Artikelnr.: 80316;https://sortiment.lidl.ch/de/nashi-birnen-0080316;Obst;2024-10-28 18:00:51.015288
Birnen in Schale;;pro 1kg |;;;2.99;;Herkunft: Schweiz;;Artikelnr.: 80285;https://sortiment.lidl.ch/de/birnen-in-schale-0080285;Obst;2024-10-28 18:00:51.015288
Birnen;12.0;pro 1kg |;;;3.29;;Herkunft: variabel;;Artikelnr.: 80275;https://sortiment.lidl.ch/de/birnen-0080275;Obst;2024-10-28 18:00:51.015288
Äpfel rot 2,5kg;6.0;pro 2.5kg | 1Kg = 1.58 CHF;;;3.95;;Herkunft: Schweiz;;Artikelnr.: 80236;https://sortiment.lidl.ch/de/aepfel-rot-2-5kg-0080236;Obst;2024-10-28 18:00:51.015288
Äpfel Pink Lady 1kg;15.0;pro 1kg |;;;4.49;;Herkunft: variabel;;Artikelnr.: 80215;https://sortiment.lidl.ch/de/aepfel-pink-lady-1kg-0080215;Obst;2024-10-28 18:00:51.015288
Äpfel grün;1.0;pro 1kg |;;;2.89;;Herkunft: Schweiz;;Artikelnr.: 80185;https://sortiment.lidl.ch/de/aepfel-gruen-0080185;Obst;2024-10-28 18:00:51.015288
Galiamelone;12.0;pro Stück |;;;2.59;;Herkunft: variabel;Rainforest Alliance;Artikelnr.: 80546;https://sortiment.lidl.ch/de/galiamelone-0080546;Obst;2024-10-28 18:00:51.015288
BIO Trauben hell kernlos 500g;1.0;pro 500g | 1Kg = 5.58 CHF;;;2.79;;Herkunft: Italien;BIO Organic;Artikelnr.: 81651;https://sortiment.lidl.ch/de/bio-trauben-hell-kernlos-500g-0081651;Obst;2024-10-28 18:00:51.015288
Trauben hell;1.0;pro 1kg |;;;2.59;;Herkunft: Italien;;Artikelnr.: 80510;https://sortiment.lidl.ch/de/trauben-hell-0080510;Obst;2024-10-28 18:00:51.015288
Trauben hell kernlos 500g;10.0;pro 500g | 1Kg = 4.10 CHF;;;2.05;;Herkunft: variabel;;Artikelnr.: 80505;https://sortiment.lidl.ch/de/trauben-hell-kernlos-500g-0080505;Obst;2024-10-28 18:00:51.015288
Trauben rot;5.0;pro 1kg |;;;2.59;;Herkunft: Italien;;Artikelnr.: 80490;https://sortiment.lidl.ch/de/trauben-rot-0080490;Obst;2024-10-28 18:00:51.015288
Trauben rot kernlos 500g;3.0;pro 500g | 1Kg = 4.10 CHF;;;2.05;;Herkunft: variabel;;Artikelnr.: 80485;https://sortiment.lidl.ch/de/trauben-rot-kernlos-500g-0080485;Obst;2024-10-28 18:00:51.015288
Trauben Mix 500g;2.0;pro 500g | 1Kg = 4.58 CHF;;;2.29;;Herkunft: Italien;;Artikelnr.: 80475;https://sortiment.lidl.ch/de/trauben-mix-500g-0080475;Obst;2024-10-28 18:00:51.015288
Fairtrade Bio Bananen;22.0;pro 1kg |;;;2.69;;Herkunft: variabel;Fairglobe;Artikelnr.: 81510;https://sortiment.lidl.ch/de/fairtrade-bio-bananen-0081510;Obst;2024-10-28 18:00:51.015288
Bananen;97.0;pro 1kg |  |;1.29;-23%;0.99;24.10. - 30.10.;Herkunft: variabel;Rainforest Alliance;Artikelnr.: 80000;https://sortiment.lidl.ch/de/bananen-0080000;Obst;2024-10-28 18:00:51.015288
Maroni;4.0;pro 1kg |;;;7.9;;Herkunft: Italien;;Artikelnr.: 80915;https://sortiment.lidl.ch/de/maroni-0080915;Obst;2024-10-28 18:00:51.015288
Ingwer;18.0;pro 1kg |;;;4.99;;Herkunft: variabel;;Artikelnr.: 82700;https://sortiment.lidl.ch/de/ingwer-0082700;Obst;2024-10-28 18:00:51.015288
Zwiebeln rot;;pro 1kg |;;;1.89;;Herkunft: Schweiz;Terra Natura;Artikelnr.: 83345;https://sortiment.lidl.ch/de/zwiebeln-rot-0083345;Gemüse;2024-10-28 18:00:51.015288
Paprika hellgrün spitz, scharf;;pro 400g |;;;1.99;;Herkunft: Marokko;;Artikelnr.: 82577;https://sortiment.lidl.ch/de/paprika-hellgruen-spitz-scharf-0082577;Gemüse;2024-10-28 18:00:51.015288
Kartoffeln festkochend 2.5 kg;;pro 2,5kg |;2.9;-24%;2.19;24.10. - 30.10.;Herkunft: Schweiz;;Artikelnr.: 83225;https://sortiment.lidl.ch/de/kartoffeln-festkochend-2-5-kg-0083225;Gemüse;2024-10-28 18:00:51.015288
Bio Gurken;;pro 250g | 100g = 0.60 CHF;;;1.49;;Herkunft: Spanien;BIO Organic;Artikelnr.: 84430;https://sortiment.lidl.ch/de/bio-gurken-0084430;Gemüse;2024-10-28 18:00:51.015288
Kartoffeln mehligkochend 2.5kg;;pro 2,5kg |;;;2.9;;Herkunft: Schweiz;;Artikelnr.: 83275;https://sortiment.lidl.ch/de/kartoffeln-mehligkochend-2-5kg-0083275;Gemüse;2024-10-28 18:00:51.015288
Blumenkohl & Broccoli Mix;;pro 400g | 100g = 0.75 CHF;;;2.99;;Herkunft: Schweiz;;Artikelnr.: 82887;https://sortiment.lidl.ch/de/blumenkohl-broccoli-mix-0082887;Gemüse;2024-10-28 18:00:51.015288
Saucenzwiebeln Mix;;pro 500g | 1Kg = 1.98 CHF;;;0.99;;Herkunft: Schweiz;Terra Natura;Artikelnr.: 83343;https://sortiment.lidl.ch/de/saucenzwiebeln-mix-0083343;Gemüse;2024-10-28 18:00:51.015288
Karotten Terra Natura;13.0;pro 1kg |;;;1.69;;Herkunft: Schweiz;;Artikelnr.: 82755;https://sortiment.lidl.ch/de/karotten-terra-natura-0082755;Gemüse;2024-10-28 18:00:51.015288
Mini Paprika Mix;2.0;pro 200g | 100g = 0.50 CHF;;;0.99;;Herkunft: Spanien;;Artikelnr.: 82670;https://sortiment.lidl.ch/de/mini-paprika-mix-0082670;Gemüse;2024-10-28 18:00:51.015288
Pak Choi 2 Stk;2.0;pro 2 Stk. |;;;1.59;;Herkunft: Spanien;;Artikelnr.: 82923;https://sortiment.lidl.ch/de/pak-choi-2-stk-0082923;Gemüse;2024-10-28 18:00:51.015288
Kartoffeln 1.5kg;42.0;pro 1,5kg | 1Kg = 1.46 CHF;;;2.19;;Herkunft: Schweiz;Terra Natura;Artikelnr.: 83223;https://sortiment.lidl.ch/de/kartoffeln-1-5kg-0083223;Gemüse;2024-10-28 18:00:51.015288
Bio Champignons braun;26.0;pro 250g | 100g = 0.72 CHF;;;1.79;;Herkunft: Deutschland;BIO Organic;Artikelnr.: 84597;https://sortiment.lidl.ch/de/bio-champignons-braun-0084597;Gemüse;2024-10-28 18:00:51.015288
Schalotten 500g;5.0;pro 500g | 1Kg = 3.30 CHF;;;1.65;;Herkunft: Schweiz;Terra Natura;Artikelnr.: 83377;https://sortiment.lidl.ch/de/schalotten-500g-0083377;Gemüse;2024-10-28 18:00:51.015288
Zwiebeln gelb 1kg;23.0;pro 1kg |;;;1.79;;Herkunft: Schweiz;Terra Natura;Artikelnr.: 83331;https://sortiment.lidl.ch/de/zwiebeln-gelb-1kg-0083331;Gemüse;2024-10-28 18:00:51.015288
Spitzpaprika hellgrün 400g;;pro 400g | 100g = 0.45 CHF;;;1.79;;Herkunft: Marokko;;Artikelnr.: 82569;https://sortiment.lidl.ch/de/spitzpaprika-hellgruen-400g-0082569;Gemüse;2024-10-28 18:00:51.015288
Bio Kohlmix;;pro Stück |;;;2.49;;Herkunft: Schweiz;BIO Organic;Artikelnr.: 84457;https://sortiment.lidl.ch/de/bio-kohlmix-0084457;Gemüse;2024-10-28 18:00:51.015288
Rüebli 1kg;27.0;pro 1kg |;;;1.69;;Herkunft: Schweiz;Terra Natura;Artikelnr.: 82761;https://sortiment.lidl.ch/de/rueebli-1kg-0082761;Gemüse;2024-10-28 18:00:51.015288
Bio Snack Rüebli 200g;25.0;pro 200g | 100g = 0.85 CHF;;;1.69;;Herkunft: variabel;BIO Organic;Artikelnr.: 84449;https://sortiment.lidl.ch/de/bio-snack-rueebli-200g-0084449;Gemüse;2024-10-28 18:00:51.015288
BIO Buschbohnen 350g;6.0;pro 350g | 100g = 0.77 CHF;;;2.69;;Herkunft: Spanien;BIO Organic;Artikelnr.: 84387;https://sortiment.lidl.ch/de/bio-buschbohnen-350g-0084387;Gemüse;2024-10-28 18:00:51.015288
Knoblauch;18.0;pro Stück |;;;0.45;;Herkunft: Spanien;;Artikelnr.: 82706;https://sortiment.lidl.ch/de/knoblauch-0082706;Gemüse;2024-10-28 18:00:51.015288
Bio Baby Spinat 100g;24.0;pro 100g |;;;1.29;;Herkunft: Italien;BIO Organic;Artikelnr.: 84440;https://sortiment.lidl.ch/de/bio-baby-spinat-100g-0084440;Gemüse;2024-10-28 18:00:51.015288
Dattelcherry-Tomaten 500g;1.0;pro 500g | 1Kg = 3.58 CHF;;;1.79;;Herkunft: variabel;;Artikelnr.: 82411;https://sortiment.lidl.ch/de/dattelcherry-tomaten-500g-0082411;Gemüse;2024-10-28 18:00:51.015288
